corp_code,corp_name,stock_code,modify_date
131832,SK디스커버리,006120,20240909
1042359,지엘팜텍,204840,20250220
357740,NHN KCP,060250,20240502
377018,기가레인,049080,20240502
384762,파커스,065690,20240502
466428,아미노로직스,074430,20240502
608699,탑코미디어,134580,20240502
608802,텔콘RF제약,200230,20240502
667425,에이팩트,200470,20240502
838005,서진시스템,178320,20240502
129509,한익스프레스,014130,20240827
1372782,엑스게이트,356680,20240827
125530,SPC삼립,005610,20241216
384948,대유,290380,20241216
942131,앤디포스,238090,20241216
962922,팬젠,222110,20241216
1116502,아티스트유나이티드,321820,20241216
1453944,벡트,457600,20241216
366438,산일전기,062040,20250220
105101,예스코홀딩스,015360,20250321
223513,제이씨현시스템,033320,20250321
121534,MH에탄올,023150,20250321
366845,탑엔지니어링,065130,20250321
126292,삼성카드,029780,20250321
659161,싸이맥스,160980,20250321
1236532,와이즈버즈,273060,20250321
133858,세방전지,004490,20250321
137252,사조동아원,008040,20250321
1796858,신영스팩10호,472220,20250321
140177,GS리테일,007070,20250321
1813377,에이치엠씨제7호스팩,477340,20250321
150633,지누스,013890,20250321
1590980,심플랫폼,444530,20250321
355089,토탈소프트,045340,20250214
958664,신스틸,162300,20240522
158307,롯데하이마트,071840,20240801
140168,HS애드,035000,20241008
1262458,동아타이어공업,282690,20241008
199076,동일기연,032960,20250313
350312,HDC랩스,039570,20240509
197476,코엔텍,029960,20240509
301112,삼화네트웍스,046390,20241017
1408999,웨이버스,336060,20241018
1023211,와이제이링크,209640,20241018
1284876,인스피언,465480,20241018
1135057,녹십자웰빙,234690,20241018
155258,포스코스틸리온,058430,20250325
1440153,에스에이티이엔지,351320,20250325
155276,포스코퓨처엠,003670,20250325
204208,마니커,027740,20250325
377610,세아홀딩스,058650,20250325
1032413,해성디에스,195870,20250325
1316254,HS효성첨단소재,298050,20250325
1436628,이지스레지던스리츠,350520,20240401
375931,인선이엔티,060150,20240401
414540,대주이엔티,114920,20240401
475985,시너지이노베이션,048870,20240401
476498,컴투스,078340,20240401
492894,젬백스,082270,20240401
497631,티플랙스,081150,20240401
574611,SDN,099220,20240401
613318,와이지엔터테인먼트,122870,20240401
620868,아이티센,124500,20240401
624518,다산솔루에타,154040,20240401
563545,두산테스나,131970,20240514
870065,쓰리에이로직스,177900,20250217
127699,유네코,064510,20241010
1363924,한국미라클피플사,331660,20240614
101752,케이씨피드,025880,20240701
107598,남양유업,003920,20240701
108038,엔피씨,004250,20240701
120924,매일홀딩스,005990,20240701
1383779,에스켐,475660,20241118
1563922,엠오티,413390,20241118
104519,국보,001140,20240429
116268,동성제약,002210,20241015
972293,파멥신,208340,20241016
104120,광진실업,026910,20241114
141404,영풍제지,006740,20241114
415646,드림텍,192650,20240624
351454,더테크놀로지,043090,20240624
474588,한중엔시에스,107640,20240624
1819867,미래에셋비전스팩6호,478440,20240624
423609,LG생명과학,068870,20240628
1584183,퀄리타스반도체,432720,20250221
121154,엠에스씨,009780,20240701
113234,대한제당,001790,20240701
140566,한탑,002680,20240701
113243,대한제분,001130,20240701
162911,한일사료,005860,20240701
121941,대상,001680,20240701
124726,빙그레,005180,20240701
192499,팜스토리,027710,20240701
223762,지니뮤직,043610,20240701
126955,삼양식품,003230,20240701
241209,모아텍,033200,20240701
242378,이지홀딩스,035810,20240701
130879,서울식품공업,004410,20240701
364467,드림어스컴퍼니,060570,20240701
370006,iMBC,052220,20240701
142661,우성,006980,20240701
1226270,스톰테크,352090,20241008
156691,한국공항,005430,20241122
158149,한국쉘석유,002960,20241125
620558,에이비프로바이오,195990,20241125
1293485,제닉스,381620,20241125
303794,쇼박스,086980,20241125
875307,야스,255440,20241125
127158,씨아이테크,004920,20240503
144720,와이투솔루션,011690,20250319
450931,우양에이치씨,101970,20250110
260356,산은캐피탈,008270,20241126
911955,잇츠한불,226320,20241126
220622,서호전기,065710,20241126
442455,코스나인,082660,20241126
390903,우주일렉트로,065680,20241126
446831,세실,084450,20240628
149646,기업은행,024110,20240604
361169,한국전자인증,041460,20240604
1714997,신한글로벌액티브리츠,481850,20241127
1689035,민테크,452200,20241127
681373,디지캡,197140,20241210
127802,삼익THK,004380,20250224
1353024,TS트릴리온,317240,20250224
1423916,온코크로스,382150,20250224
217947,신세계건설,034300,20250224
1555215,스마트레이더시스템,424960,20250224
1137860,위너스,479960,20250224
445841,MDS테크,086960,20250224
446479,신비앤텍,070480,20250225
370255,테크엘,064520,20250226
128971,디엘건설,001880,20250319
917861,슈피겐코리아,192440,20241219
103635,광림,014200,20241204
298447,아모텍,052710,20241206
1025644,강스템바이오텍,217730,20241209
876908,모트렉스,118990,20241212
863038,캐리,313760,20241212
201450,에스케이렌터카,068400,20240822
139889,SKC,011790,20240823
1366000,태성,323280,20240823
762377,씨앗,103660,20240823
409788,비에이치아이,083650,20240808
291152,디비엘,041500,20240628
1492688,드림인사이트,362990,20240906
1841635,미래에셋비전스팩7호,482680,20240911
1153105,비비씨,318410,20240911
1391103,브랜드엑스코퍼레이션,337930,20240911
816933,진영,285800,20250224
137915,에스엠코어,007820,20250224
149345,조흥,002600,20240701
447575,제이앤티씨,204270,20240701
449254,쎄트렉아이,099320,20240701
545734,아미코젠,092040,20240701
340917,동원F&B,049770,20240701
560849,에스앤디,260970,20240701
428321,해태제과식품,101530,20240701
1480708,에이치이엠파마,376270,20241216
397252,조이시티,067000,20241219
1034730,크로넥스,215570,20241219
435969,인피니트헬스케어,071200,20241219
1035942,메디안디노스틱,233250,20241219
1604371,상상인제3호기업인수목적,415580,20241204
1011395,레몬,294140,20241224
254045,우리은행,000030,20250107
1406265,와이랩,432430,20241223
929778,배터리솔루션즈,199870,20240723
573269,에스코넥,096630,20240830
1117918,셀젠텍,258250,20240830
1168684,스튜디오드래곤,253450,20240830
1318933,지니틱스,303030,20240830
1384477,엠에프엠코리아,323230,20240830
657224,아이스크림미디어,461300,20240830
576798,디아이티,110990,20240418
592653,유비벨록스,089850,20240418
116824,동아쏘시오홀딩스,000640,20240809
104102,우리종합금융,010050,20240809
440712,리튬포어스,073570,20240809
956930,동아에스티,170900,20240809
627029,DGI,099520,20240809
1601222,씨피시스템,413630,20240809
301015,한서제약,044070,20240628
301626,플래닛팔이,057330,20240628
1381391,에스피소프트,443670,20250224
299844,미래반도체,254490,20250224
650771,하이젠알앤엠,160190,20250224
579139,한국맥널티,222980,20240701
635134,CJ제일제당,097950,20240701
656289,코스맥스엔비티,222040,20240701
855093,선진,136490,20240701
811372,노바렉스,194700,20240701
896285,삼양사,145990,20240701
986898,팜스빌,318010,20240701
1167056,샘표식품,248170,20240701
1205329,크라운제과,264900,20240701
1068737,에이치피오,357230,20240701
1238169,오리온,271560,20240701
1071944,미래생명자원,218150,20240701
1258507,롯데웰푸드,280360,20240701
1214248,뉴트리,270870,20240701
445869,유니포인트,121060,20240701
1217865,프롬바이오,377220,20240701
523176,광동헬스바이오,086220,20240701
1118643,로보쓰리에이아이,238500,20241206
1613281,하나금융22호기업인수목적,418170,20241219
1632912,온코닉테라퓨틱스,476060,20241219
108746,KIB플러그에너지,015590,20241220
876166,KBG,318000,20250225
1219155,네오크레마,311390,20240925
1851650,KB제30호스팩,486630,20240925
605522,소룩스,290690,20241226
1011438,에이치엘사이언스,239610,20241230
910202,대동고려삼,178600,20240902
103626,한솔피엔에스,010420,20250103
317089,한국애보트진단,066930,20240628
442154,제이엔케이글로벌,126880,20250224
1222113,인스웨이브시스템즈,450520,20240701
1085187,씨알푸드,236030,20240701
1352575,바이오텐,289170,20240701
1243161,인산가,277410,20240701
1276327,위지윅스튜디오,299900,20240701
1453670,휴럼,353190,20240701
1480568,이지바이오,353810,20240701
1491607,오에스피,368970,20240701
101044,에이프로젠바이오로직스,003060,20240701
101549,경동제약,011040,20240701
103015,고려제약,014570,20240701
104722,국제약품,002720,20240701
113128,대한약품,023910,20240701
114686,동구바이오제약,006620,20240701
114808,동국제약,086450,20240701
119195,동화약품,000020,20240701
1020843,원익피앤이,217820,20241220
193328,수산인더스트리,126720,20241220
455981,에스엔유프리시젼,080000,20241220
106614,기신정기,092440,20240813
557933,진도,088790,20240829
1663569,하스,450330,20240910
1018617,메디쎄이,200580,20240904
369213,폴라리스AI,039980,20240904
1110182,SCL사이언스,246960,20240904
1201970,클리노믹스,352770,20240904
116426,이렘,009730,20250103
122551,백산,035150,20250103
130587,서울전자통신,027040,20250103
140946,한솔로지스틱스,009180,20250103
139205,안국약품,001540,20250103
141307,영풍,000670,20250103
276083,피노,033790,20250103
141477,영흥,012160,20250103
349811,오션인더블유,052300,20250103
534598,한컴라이프케어,372910,20250103
543204,엔에스이엔엠,078860,20250103
1060744,한솔제지,213500,20250103
815095,우리이앤엘,153490,20250103
1046391,싸이토젠,217330,20250103
1187148,케어랩스,263700,20250103
329084,비엔디,047940,20240628
334493,씨티앤티,050470,20240628
334615,콜마파마,038710,20240628
349787,지케이파워,054020,20240628
577016,수산아이앤티,050960,20241129
123718,부광약품,003000,20240701
126414,삼성제약,001360,20240701
126788,삼아제약,009300,20240701
128546,삼천당제약,000250,20240701
129679,녹십자,006280,20240701
131018,서울제약,018680,20240701
135050,팜젠사이언스,004720,20240701
136448,신신제약,002800,20240701
137058,신일제약,012790,20240701
137359,신풍제약,019170,20240701
141149,영진약품,003520,20240701
144818,유유제약,000220,20240701
146083,일동홀딩스,000230,20240701
146214,일성아이에스,003120,20240701
149947,JW중외제약,001060,20240701
150536,진양제약,007370,20240701
158963,유나이티드,033270,20240701
161046,한독,002390,20240701
117267,동양생명,082640,20250106
125974,삼부토건,001470,20250114
442631,태양기계,116100,20250114
111111,대양금속,009190,20250115
681249,씨유메디칼,115480,20241202
157399,한솔테크닉스,004710,20240909
549925,루트로닉,085370,20240328
308559,코디,080530,20240906
653103,퓨처코어,151910,20240906
1258020,에스바이오메딕스,304360,20241203
261887,티엘아이,062860,20241211
356158,영진코퍼레이션,053330,20240628
1605282,닷밀,464580,20250225
162586,한올바이오파마,009420,20240701
164706,현대약품,004310,20240701
166573,환인제약,016580,20240701
187770,한국파마,032300,20240701
207375,대한뉴팜,054670,20240701
210740,대화제약,067080,20240701
216027,바이넥스,053030,20240701
231831,조아제약,034940,20240701
256043,비씨월드제약,200780,20240701
263654,오스코텍,039200,20240701
407036,선바이오,067370,20240701
533809,바스칸바이오제약,354390,20240701
541349,셀트리온제약,068760,20240701
614478,휴메딕스,200670,20240701
765851,위더스제약,330350,20240701
828497,한미약품,128940,20240701
359395,헬릭스미스,084990,20250115
1068658,선샤인푸드,217620,20250115
1405451,알체라,347860,20250115
585219,세원이앤씨,091090,20250121
1091382,세토피아,222810,20250121
1601286,미래에셋비전기업인수목적1호,412930,20250121
1718407,블랙야크아이앤씨,478560,20250121
109019,아이엠뱅크,005270,20240607
1016886,테크엔,308700,20240404
1085442,오건에코텍,212310,20240920
111847,대원강업,000430,20250122
121969,에쓰씨엔지니어링,023960,20250122
233653,한국토지신탁,034830,20250204
516246,알에프세미,096610,20240910
809429,뉴온,123840,20241203
1290381,피엔케이피부임상연구센타,347740,20240401
501970,퀀타피아,078940,20250219
102858,고려아연,010130,20240507
327396,옵트론텍,082210,20240507
446901,코칩,126730,20240507
1798722,SK증권제12호스팩,473000,20240507
989664,코아스템켐온,166480,20240701
992871,종근당,185750,20240701
1012066,HK이노엔,195940,20240701
1168383,일동제약,249420,20240701
1182259,알피바이오,314140,20240701
1236897,제일약품,271980,20240701
148832,제주은행,006220,20250206
138303,아이티센엔텍,010280,20250206
1228515,앱트뉴로사이언스,270520,20250206
173449,빌리언스,044480,20250226
609634,아이엠,101390,20250226
1288827,HPSP,403870,20250226
463342,폴라리스AI파마,041910,20250218
245898,에스에이치엔엘,050320,20250220
486370,성창오토텍,080470,20240412
1497373,아이엠비디엑스,461030,20240412
1670675,유안타제10호스팩,435380,20240412
1688346,유안타제11호스팩,444920,20240412
1690235,유안타제12호스팩,446150,20240412
1701753,유안타제13호스팩,449020,20240412
1706819,유안타제14호스팩,450940,20240412
1101722,한송네오텍,226440,20250204
668965,지오엘리먼트,311320,20250210
1573974,엔에이치기업인수목적20호,391060,20240514
138242,KG모빌리티,003620,20240514
1722437,한화갤러리아,452260,20240514
936787,애경케미칼,161000,20240517
249894,테라젠이텍스,066700,20241015
1165155,모비스,250060,20241015
113261,대한광통신,010170,20241017
184889,이건홀딩스,039020,20241017
390408,인크레더블버즈,064090,20241017
142713,형지I&C,011080,20250225
347716,중앙첨단소재,051980,20240705
899556,제룡산업,147830,20240709
174527,HS화성,002460,20240710
1616482,신한제10호스팩,418210,20240710
1719105,신한제11호스팩,452980,20240710
1807747,신한제13호스팩,474930,20240710
1809569,신한제12호스팩,474660,20240710
188122,남산물산,036280,20240712
131197,서원,021050,20250226
1109937,티앤알바이오팹,246710,20250220
1274329,성일하이텍,365340,20240926
683007,엑스큐어,070300,20250217
241005,코오롱ENP,138490,20250217
653194,AP헬스케어,109960,20240612
146454,일양약품,007570,20240724
1518506,타조엔터테인먼트,476710,20241030
162072,한신기계공업,011700,20241030
1689266,케이쓰리아이,431190,20250225
413046,셀트리온,068270,20240718
134176,세우글로벌,013000,20250103
878915,DGB금융지주,139130,20250211
1008762,데브시스터즈,194480,20250211
151447,천지산업,001490,20250221
199252,HLB,028300,20240418
105873,LG디스플레이,034220,20240325
175173,오스템,031510,20240325
253985,국보디자인,066620,20240325
263371,한국경제TV,039340,20240325
126779,삼아알미늄,006110,20240325
138516,아남전자,008700,20240325
664853,제이씨케미칼,137950,20240325
191472,KPX케미칼,025000,20240325
788773,씨젠,096530,20240325
1582228,교보11호기업인수목적,397880,20240325
1553129,제이투케이바이오,420570,20240325
367376,사이노젠,064060,20240628
104856,삼성증권,016360,20240322
105961,LG이노텍,011070,20240322
126256,삼성생명,032830,20240322
415707,엔텔스,069410,20240322
126478,삼성중공업,010140,20240322
470829,한솔인티큐브,070590,20240322
136378,신세계,004170,20240322
137997,현대차증권,001500,20240322
141875,사조오양,006090,20240322
158501,에스원,012750,20240322
166519,화천기공,000850,20240322
508274,일진다이아,081000,20240322
1663116,에어레인,163280,20241108
400121,유아이디,069330,20250225
166333,화신테크,086250,20240718
819374,나무가,190510,20240723
296290,키움증권,039490,20240723
861997,휴먼테크놀로지,175140,20240723
945776,지슨,289860,20240723
1226410,씨앤씨인터내셔널,352480,20240723
1693922,키움제8호스팩,446840,20240723
1109070,비피도,238200,20241212
1397903,엔젠바이오,354200,20241226
1593242,하나금융21호기업인수목적,406760,20241226
1217795,엠에프씨,432980,20241226
1455410,파인메딕스,387570,20241226
1073261,동방메디컬,240550,20250213
162081,한국투자파트너스,019560,20250213
144243,유니슨,018000,20250221
148470,제일일렉트릭,199820,20250224
1436558,신한서부티엔디리츠,404990,20240408
265421,인지디스플레,037330,20241004
506294,가비아,079940,20241004
525679,차바이오텍,085660,20241004
103006,고려제강,002240,20240401
103176,흥국화재,000540,20240401
105466,KCC건설,021320,20240401
109037,대성창투,027830,20240401
113544,대한화섬,003830,20240401
113614,대현,016090,20240401
145738,이화전기,024810,20240401
525934,LX세미콘,108320,20240322
124106,부산은행,005280,20240322
146861,자화전자,033240,20250225
1290132,에이아이더뉴트리진,311960,20250225
155948,코웰패션,033290,20241001
1113499,시큐센,232830,20250227
1493793,코셈,360350,20240801
1448544,셀로맥스사이언스,471820,20250225
103592,광동제약,009290,20241007
355548,한국테크놀로지,053590,20241007
1575361,세븐브로이맥주,267080,20241007
1114559,씨엔티드림,286000,20241007
128111,포스코엠텍,009520,20250325
117188,효성,004800,20250325
149266,CNH,023460,20240401
117601,유안타증권,003470,20240401
158015,한국선재,025550,20240401
118044,동원수산,030720,20240401
169215,에너토크,019990,20240401
187725,코콤,015710,20240401
131939,선도전기,007610,20240401
203847,국일신동,060480,20240401
146296,일신석재,007110,20240401
159573,한국주철관공업,000970,20240401
162063,한신공영,004960,20240401
246620,케이엘넷,039420,20240401
101257,경남기업,000800,20240514
585538,에스에너지,095910,20241127
109806,삼일씨엔에스,004440,20241127
477257,지나인제약,078650,20241202
273615,비케이탑스,030790,20240513
1128622,이스트에이드,239340,20240513
129642,상신브레이크,041650,20241008
137368,신풍,002870,20241008
268002,세종텔레콤,036630,20250311
545114,랩지노믹스,084650,20250311
781202,애머릿지,900100,20250311
548519,큐러블,086460,20250116
1390399,솔트웨어,328380,20250228
141529,오뚜기,007310,20250106
198192,한국팩키지,037230,20250325
120526,롯데쇼핑,023530,20250325
205687,더라미,032860,20250325
124799,사조산업,007160,20250325
367604,SM Life Design,063440,20250325
125743,현대비앤지스틸,004560,20250325
656951,현대이지웰,090850,20250325
130684,서울도시가스,017390,20250325
815767,위메이드플레이,123420,20250325
155212,포스코DX,022100,20250325
1027828,퓨릿,445180,20250325
164830,HD한국조선해양,009540,20240401
250137,와이어블,065530,20240401
305668,새론오토모티브,075180,20240401
458234,아시아나IDT,267850,20240401
261957,한국정보공학,039740,20240401
520887,비상교육,100220,20240401
269889,누리플렉스,040160,20240401
589127,KEC,092220,20240401
628189,웅진씽크빅,095720,20240401
633835,HJ중공업,097230,20240401
317104,라이온켐텍,171120,20240401
661847,화인베스틸,133820,20240401
1428203,케이씨씨글라스,344820,20240401
408336,인산가,062580,20240628
